NYSE,BSE,13/03/2007,0.058
NYSE,BSE,13/02/2007,0.058
NYSE,BSE,11/01/2007,0.058
NYSE,BSE,13/12/2006,0.058
NYSE,BSE,13/11/2006,0.058
NYSE,BSE,12/10/2006,0.058
NYSE,BSE,13/09/2006,0.058
NYSE,BSE,11/08/2006,0.058
NYSE,BSE,12/07/2006,0.058
NYSE,BSE,13/06/2006,0.058
NYSE,BSE,11/05/2006,0.058
NYSE,BSE,12/04/2006,0.058
NYSE,BSE,13/03/2006,0.058
NYSE,BSE,13/02/2006,0.058
NYSE,BSE,12/01/2006,0.058
NYSE,BSE,13/12/2005,0.058
NYSE,BSE,10/11/2005,0.058
NYSE,BSE,12/10/2005,0.058
NYSE,BSE,13/09/2005,0.075
NYSE,BSE,11/08/2005,0.075
NYSE,BSE,13/07/2005,0.075
NYSE,BSE,13/06/2005,0.075
NYSE,BSE,12/05/2005,0.075
NYSE,BSE,13/04/2005,0.075
NYSE,BSE,11/03/2005,0.075
NYSE,BSE,11/02/2005,0.075
NYSE,BSE,12/01/2005,0.075
NYSE,BSE,13/12/2004,0.075
NYSE,BSE,10/11/2004,0.075
NYSE,BSE,13/10/2004,0.075
NYSE,BSE,13/09/2004,0.075
NYSE,BSE,12/08/2004,0.075
NYSE,BSE,13/07/2004,0.075
NYSE,BSE,14/06/2004,0.075
NYSE,BSE,12/05/2004,0.075
NYSE,BSE,13/04/2004,0.075
NYSE,BSE,11/03/2004,0.075
NYSE,BSE,12/02/2004,0.075
NYSE,BSE,13/01/2004,0.075
NYSE,BSE,11/12/2003,0.075
NYSE,BSE,12/11/2003,0.075
NYSE,BSE,10/10/2003,0.075
NYSE,BSE,11/09/2003,0.075
NYSE,BSE,13/08/2003,0.075
NYSE,BSE,11/07/2003,0.075
NYSE,BSE,12/06/2003,0.075
NYSE,BSE,13/05/2003,0.073
NYSE,BSE,11/04/2003,0.075
NYSE,BSE,12/03/2003,0.075
NYSE,BSE,12/02/2003,0.075
NYSE,BSE,13/01/2003,0.076
NYSE,BSE,19/12/2002,0.075
NYSE,BIE,13/01/2010,0.074
NYSE,BIE,11/12/2009,0.074
NYSE,BIE,10/11/2009,0.074
NYSE,BIE,13/10/2009,0.074
NYSE,BIE,11/09/2009,0.074
NYSE,BIE,12/08/2009,0.074
NYSE,BIE,13/07/2009,0.074
NYSE,BIE,11/06/2009,0.074
NYSE,BIE,13/05/2009,0.069
NYSE,BIE,13/04/2009,0.069
NYSE,BIE,12/03/2009,0.069
NYSE,BIE,11/02/2009,0.069
NYSE,BIE,13/01/2009,0.069
NYSE,BIE,11/12/2008,0.069
NYSE,BIE,12/11/2008,0.069
NYSE,BIE,10/10/2008,0.069
NYSE,BIE,11/09/2008,0.069
NYSE,BIE,13/08/2008,0.069
NYSE,BIE,11/07/2008,0.069
NYSE,BIE,12/06/2008,0.069
NYSE,BIE,13/05/2008,0.078
NYSE,BIE,11/04/2008,0.078
NYSE,BIE,12/03/2008,0.078
NYSE,BIE,13/02/2008,0.078
NYSE,BIE,17/01/2008,0.078
NYSE,BIE,12/12/2007,0.078
NYSE,BIE,13/11/2007,0.078
NYSE,BIE,11/10/2007,0.078
NYSE,BIE,12/09/2007,0.078
NYSE,BIE,13/08/2007,0.078
NYSE,BIE,12/07/2007,0.078
NYSE,BIE,13/06/2007,0.078
NYSE,BIE,11/05/2007,0.078
NYSE,BIE,12/04/2007,0.078
NYSE,BIE,13/03/2007,0.078
NYSE,BIE,13/02/2007,0.078
NYSE,BIE,11/01/2007,0.078
NYSE,BIE,13/12/2006,0.078
NYSE,BIE,13/11/2006,0.078
NYSE,BIE,12/10/2006,0.078
NYSE,BIE,13/09/2006,0.078
NYSE,BIE,11/08/2006,0.078
NYSE,BIE,12/07/2006,0.078
NYSE,BIE,13/06/2006,0.078
NYSE,BIE,11/05/2006,0.078
NYSE,BIE,12/04/2006,0.078
NYSE,BIE,13/03/2006,0.078
